filename,DC.title,year,adjective,count,noun_count
Wilhelm_Hauff_-_Phantasien_im_Bremer_Ratskeller_(1827),Phantasien im Bremer Ratskeller,1827,blau,0,4
Wilhelm_Hauff_-_Phantasien_im_Bremer_Ratskeller_(1827),Phantasien im Bremer Ratskeller,1827,leer,0,4
Wilhelm_Hauff_-_Phantasien_im_Bremer_Ratskeller_(1827),Phantasien im Bremer Ratskeller,1827,kalt,0,4
Wilhelm_Hauff_-_Phantasien_im_Bremer_Ratskeller_(1827),Phantasien im Bremer Ratskeller,1827,klar,0,4
Wilhelm_Hauff_-_Phantasien_im_Bremer_Ratskeller_(1827),Phantasien im Bremer Ratskeller,1827,still,0,4
Wilhelm_Hauff_-_Phantasien_im_Bremer_Ratskeller_(1827),Phantasien im Bremer Ratskeller,1827,warm,0,4
Wilhelm_Hauff_-_Phantasien_im_Bremer_Ratskeller_(1827),Phantasien im Bremer Ratskeller,1827,feucht,0,4
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,frisch,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,frei,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,rein,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,blau,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,leer,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,kalt,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,klar,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,still,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,warm,0,31
Karl_May_-_Der_Schatz_im_Silbersee_(1890),Der Schatz im Silbersee,1890,feucht,0,31
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,frisch,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,frei,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,rein,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,blau,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,leer,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,kalt,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,klar,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,still,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,warm,0,1
Ferdinand_von_Saar_-_Die_Geigerin_(1875),Die Geigerin,1875,feucht,0,1
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,frisch,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,frei,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,rein,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,blau,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,leer,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,kalt,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,klar,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,still,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,warm,0,4
Jeremias_Gotthelf_-_Michels_Brautschau_(1849),Michels Brautschau,1849,feucht,0,4
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,frisch,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,frei,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,rein,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,blau,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,leer,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,kalt,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,klar,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,still,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,warm,0,1
Oskar_Panizza_-_Indianer-Gedanken_(1893),Indianer-Gedanken,1893,feucht,0,1
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,frisch,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,frei,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,rein,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,blau,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,leer,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,kalt,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,klar,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,still,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,warm,0,10
Johanna_Spyri_-_Wie_Wiselis_Weg_gefunden_wird_(1878),Wie Wiselis Weg gefunden wird,1878,feucht,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,frisch,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,frei,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,rein,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,blau,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,leer,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,kalt,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,klar,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,still,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,warm,0,10
Rainer_Maria_Rilke_-_Erzählungen_aus_dem_Nachlaß_(1826),Erzählungen aus dem Nachlaß,1826,feucht,0,10
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,frisch,0,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,frei,3,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,rein,1,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,blau,0,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,leer,0,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,kalt,0,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,klar,1,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,still,0,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,warm,0,76
Willibald_Alexis_-_Der_falsche_Woldemar_(1842),Der falsche Woldemar,1842,feucht,0,76
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,frisch,0,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,frei,1,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,rein,0,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,blau,0,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,leer,0,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,kalt,0,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,klar,0,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,still,0,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,warm,0,20
Berthold_Auerbach_-_Das_Landhaus_am_Rhein_-_Band_II_(1869),Das Landhaus am Rhein,1869,feucht,0,20
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,frisch,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,frei,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,rein,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,blau,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,leer,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,kalt,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,klar,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,still,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,warm,0,4
Conrad_Ferdinand_Meyer_-_Das_Leiden_eines_Knaben_(1883),Das Leiden eines Knaben,1883,feucht,0,4
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,frisch,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,frei,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,rein,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,blau,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,leer,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,kalt,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,klar,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,still,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,warm,0,2
Adalbert_Stifter_-_Der_beschriebene_Tännling_(1846),Der beschriebene Tännling,1846,feucht,0,2
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,frisch,3,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,frei,0,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,rein,0,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,blau,0,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,leer,0,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,kalt,0,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,klar,0,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,still,0,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,warm,0,22
Sir_John_Retcliffe_-_Magenta_und_Solferino_-_Band_3_(1864),Magenta und Solferino,1864,feucht,0,22
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,frisch,1,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,frei,0,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,rein,0,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,blau,0,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,leer,0,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,kalt,0,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,klar,0,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,still,0,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,warm,0,5
Johanna_Spyri_-_Artur_und_Squirrel_(1888),Artur und Squirrel,1888,feucht,0,5
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,frisch,1,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,frei,2,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,rein,1,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,blau,0,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,leer,0,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,kalt,0,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,klar,0,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,still,0,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,warm,0,14
FW_Hackländer_-_Eugen_Stillfried_–_Zweiter_Band_(1852),Eugen Stillfried – Zweiter Band,1852,feucht,0,14
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,frisch,1,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,frei,0,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,rein,0,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,blau,0,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,leer,0,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,kalt,0,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,klar,0,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,still,0,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,warm,1,8
Carl_Spindler_-_Herbstviolen_(1834),Herbstviolen,1834,feucht,0,8
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,frisch,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,frei,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,rein,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,blau,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,leer,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,kalt,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,klar,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,still,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,warm,0,1
Carl_Franz_van_der_Velde_-_Das_Liebhaber-Theater_(1824),Das Liebhaber-Theater,1824,feucht,0,1
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,frisch,1,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,frei,0,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,rein,0,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,blau,0,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,leer,0,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,kalt,0,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,klar,0,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,still,0,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,warm,0,14
Heinrich_Laube_-_Reisenovellen_-_Band_5_(1837),Reisenovellen,1837,feucht,0,14
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,frisch,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,frei,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,rein,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,blau,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,leer,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,kalt,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,klar,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,still,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,warm,0,1
Ludwig_Tieck_-_Die_schoene_Magelone_(1812),Die schoene Magelone,1812,feucht,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,frisch,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,frei,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,rein,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,blau,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,leer,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,kalt,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,klar,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,still,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,warm,0,1
Heinrich_von_Kleist_-_Geistererscheinung_(1811),Geistererscheinung,1811,feucht,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,frisch,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,frei,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,rein,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,blau,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,leer,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,kalt,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,klar,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,still,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,warm,0,1
Justinus_Kerner_-_Geschichte_des_Mädchens_von_Orlach_(1834),Geschichte des Mädchens von Orlach,1834,feucht,0,1
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,frisch,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,frei,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,rein,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,blau,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,leer,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,kalt,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,klar,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,still,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,warm,0,3
Ludwig_Tieck_-_Der_Wassermensch_(1835),Der Wassermensch,1835,feucht,0,3
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,frisch,0,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,frei,3,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,rein,0,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,blau,1,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,leer,0,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,kalt,0,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,klar,2,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,still,0,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,warm,0,20
Adalbert_Stifter_-_Witiko_(1865),Witiko,1865,feucht,0,20
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,frisch,0,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,frei,0,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,rein,1,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,blau,1,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,leer,0,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,kalt,0,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,klar,0,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,still,0,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,warm,0,5
Adalbert_Stifter_-_Das_Haidedorf_(1840),Das Haidedorf,1840,feucht,0,5
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,frisch,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,frei,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,rein,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,blau,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,leer,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,kalt,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,klar,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,still,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,warm,0,1
Eduard_Mörike_-_Lucie_Gelmeroth_(1834),Lucie Gelmeroth,1834,feucht,0,1
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,frisch,2,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,frei,1,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,rein,0,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,blau,0,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,leer,0,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,kalt,0,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,klar,0,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,still,0,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,warm,1,43
Ludwig_Ganghofer_-_Schloß_Hubertus_(1895),Schloß Hubertus,1895,feucht,0,43
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,frisch,2,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,frei,0,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,rein,0,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,blau,0,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,leer,1,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,kalt,4,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,klar,1,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,still,1,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,warm,1,121
Sophie_Wörishöffer_-_Onnen_Visser_-_Der_Schmugglersohn_von_Norderney_(1885),Onnen Visser,1885,feucht,0,121
Franz_von_Gaudy_-_Novellen_und_Erzählungen_1_(1840),Novellen und Erzählungen 1,1840,frisch,0,9
Franz_von_Gaudy_-_Novellen_und_Erzählungen_1_(1840),Novellen und Erzählungen 1,1840,frei,0,9
