Idx,Token,Lemma,PoS,Dependency,Dependency_head_idx,Dependency_head_text
0,Zwei,zwei,NUM,nk,1,Sprichwörter
1,Sprichwörter,Sprichwörter,NOUN,ROOT,1,Sprichwörter
2,aus,aus,ADP,ROOT,2,aus
3,:,--,PUNCT,punct,4,Schatzkästlein
4,Schatzkästlein,Schatzkästlein,NOUN,nk,2,aus
5,des,der,DET,nk,7,Hausfreundes
6,rheinischen,rheinisch,ADJ,nk,7,Hausfreundes
7,Hausfreundes,Hausfreund,NOUN,ag,4,Schatzkästlein
8,Ich,ich,PRON,sb,9,kenne
9,kenne,kennen,VERB,ROOT,9,kenne
10,zwei,zwei,NUM,nk,11,Sprichwörter
11,Sprichwörter,Sprichwörter,NOUN,oa,9,kenne
12,",",--,PUNCT,punct,9,kenne
13,und,und,CCONJ,cd,9,kenne
14,die,der,PRON,sb,15,sind
15,sind,sein,AUX,cj,13,und
16,beide,beide,PRON,pd,15,sind
17,wahr,wahr,ADV,pd,15,sind
18,",",--,PUNCT,punct,15,sind
19,wenn,wenn,SCONJ,cp,22,einander
20,sie,sie,PRON,sb,22,einander
21,schon,schon,ADV,mo,22,einander
22,einander,einander,PRON,punct,9,kenne
23,widersprechen,widersprechen,VERB,ROOT,23,widersprechen
24,.,--,PUNCT,punct,23,widersprechen
25,Von,von,ADP,mo,29,hatte
26,zwei,zwei,NUM,nk,28,Brüdern
27,unbemittelten,unbemittelt,ADJ,nk,28,Brüdern
28,Brüdern,Brüdern,NOUN,nk,25,Von
29,hatte,haben,AUX,ROOT,29,hatte
30,der,der,DET,nk,33,Lust
31,eine,ein,DET,nk,33,Lust
32,keine,kein,DET,nk,33,Lust
33,Lust,Lust,NOUN,sb,29,hatte
34,und,und,CCONJ,cd,29,hatte
35,keinen,kein,DET,nk,36,Mut
36,Mut,Mut,NOUN,ROOT,36,Mut
37,",",--,PUNCT,punct,36,Mut
38,etwas,etwas,PRON,oa,40,erwerben
39,zu,zu,PART,pm,40,erwerben
40,erwerben,erwerben,VERB,oc,36,Mut
41,",",--,PUNCT,punct,40,erwerben
42,weil,weil,SCONJ,cp,45,Geld
43,ihm,ihm,PRON,da,45,Geld
44,das,der,DET,nk,45,Geld
45,Geld,Geld,NOUN,ROOT,45,Geld
46,nicht,nicht,PART,ng,49,Fenstern
47,zu,zu,ADP,mnr,45,Geld
48,den,der,DET,nk,49,Fenstern
49,Fenstern,Fenster,NOUN,nk,47,zu
50,hereinregnete,hereinregnen,VERB,ROOT,50,hereinregnete
51,.,--,PUNCT,punct,50,hereinregnete
52,Er,er,PRON,sb,53,sagte
53,sagte,sagen,VERB,ROOT,53,sagte
54,immer,immer,ADV,mo,53,sagte
55,:,--,PUNCT,punct,53,sagte
56,»,--,PUNCT,punct,61,kommt
57,Wo,wo,ADV,mo,59,ist
58,nichts,nichts,PRON,sb,59,ist
59,ist,sein,AUX,mo,61,kommt
60,",",--,PUNCT,punct,61,kommt
61,kommt,kommen,VERB,ROOT,61,kommt
62,nichts,nichts,PRON,sb,61,kommt
63,hin,hin,ADV,svp,61,kommt
64,.,--,PUNCT,punct,61,kommt
65,«,--,PUNCT,punct,61,kommt
66,Und,und,CCONJ,ju,68,war
67,so,so,ADV,mo,68,war
68,war,sein,AUX,ROOT,68,war
69,es,es,PRON,sb,68,war
70,auch,auch,ADV,ROOT,70,auch
71,.,--,PUNCT,punct,70,auch
72,Er,er,PRON,sb,73,blieb
73,blieb,bleiben,VERB,ROOT,73,blieb
74,sein,sein,DET,nk,75,Leben
75,Leben,Leben,NOUN,ams,76,lang
76,lang,lang,ADV,mo,73,blieb
77,der,der,DET,nk,79,Bruder
78,arme,arm,ADJ,nk,79,Bruder
79,Bruder,Bruder,NOUN,pd,73,blieb
80,Wonichtsist,Wonichtsist,PROPN,nk,79,Bruder
81,",",--,PUNCT,punct,73,blieb
82,weil,weil,SCONJ,mo,73,blieb
83,es,es,PRON,par,73,blieb
84,ihm,ihm,PRON,da,73,blieb
85,nie,nie,ADV,mo,84,ihm
86,der,der,DET,pd,73,blieb
87,Mühe,Mühe,NOUN,sb,89,war
88,wert,wert,ADV,pd,89,war
89,war,sein,AUX,ROOT,89,war
90,",",--,PUNCT,punct,89,war
91,mit,mit,ADP,mo,98,machen
92,einer,ein,DET,nk,94,Ersparnis
93,kleinen,klein,ADJ,nk,94,Ersparnis
94,Ersparnis,Ersparnis,NOUN,nk,91,mit
95,den,der,DET,nk,96,Anfang
96,Anfang,Anfang,NOUN,oa,98,machen
97,zu,zu,PART,pm,98,machen
98,machen,machen,VERB,re,87,Mühe
99,und,und,CCONJ,cd,98,machen
100,nach,nach,ADV,cj,99,und
101,und,und,CCONJ,cd,100,nach
102,nach,nach,ADP,mo,108,kommen
103,zu,zu,ADP,mo,108,kommen
104,einem,ein,DET,nk,106,Vermögen
105,größeren,groß,ADJ,nk,106,Vermögen
106,Vermögen,Vermögen,NOUN,nk,103,zu
107,zu,zu,PART,pm,108,kommen
108,kommen,kommen,VERB,ROOT,108,kommen
109,.,--,PUNCT,punct,108,kommen
110,So,so,ADV,mo,111,dachte
111,dachte,denken,VERB,ROOT,111,dachte
112,der,der,DET,nk,114,Bruder
113,jüngere,jung,ADJ,nk,114,Bruder
114,Bruder,Bruder,NOUN,sb,111,dachte
115,nicht,nicht,PART,ng,111,dachte
116,.,--,PUNCT,punct,111,dachte
117,Der,der,PRON,sb,118,pflegte
118,pflegte,pflegen,VERB,ROOT,118,pflegte
119,zu,zu,PART,pm,120,sagen
120,sagen,sagen,VERB,oc,118,pflegte
121,:,--,PUNCT,punct,120,sagen
122,»,--,PUNCT,punct,128,kann
123,Was,was,PRON,sb,125,ist
124,nicht,nicht,PART,ng,125,ist
125,ist,sein,AUX,re,127,das
126,",",--,PUNCT,punct,127,das
127,das,der,PRON,sb,128,kann
128,kann,können,AUX,oc,120,sagen
129,werden,werden,AUX,oc,128,kann
130,.,--,PUNCT,punct,118,pflegte
131,«,--,PUNCT,punct,120,sagen
132,Er,er,PRON,sb,133,hielt
133,hielt,halten,VERB,ROOT,133,hielt
134,das,der,DET,nk,135,wenige
135,wenige,weniger,PRON,oa,133,hielt
136,",",--,PUNCT,punct,133,hielt
137,was,was,PRON,sb,146,war
138,ihm,ihm,PRON,da,145,geworden
139,von,von,ADP,sbp,145,geworden
140,der,der,DET,nk,141,Hinterlassenschaft
141,Hinterlassenschaft,Hinterlassenschaft,NOUN,nk,139,von
142,der,der,DET,nk,143,Eltern
143,Eltern,Eltern,NOUN,ag,141,Hinterlassenschaft
144,zuteil,zuteil,ADV,mo,145,geworden
145,geworden,werden,AUX,oc,146,war
146,war,sein,AUX,ROOT,146,war
147,",",--,PUNCT,punct,146,war
148,zusammen,zusammen,ADV,dep,146,war
149,und,und,CCONJ,cd,148,zusammen
150,vermehrte,vermehrn,VERB,ROOT,150,vermehrte
151,es,es,PRON,ep,150,vermehrte
152,nach,nach,ADV,mo,150,vermehrte
153,und,und,CCONJ,cd,152,nach
154,nach,nach,ADV,cj,153,und
155,durch,durch,ADP,mo,150,vermehrte
156,eigene,eigen,ADJ,nk,157,Ersparnisse
157,Ersparnisse,Ersparnis,NOUN,nk,155,durch
158,",",--,PUNCT,punct,150,vermehrte
159,indem,indem,SCONJ,cp,162,arbeitete
160,er,er,PRON,sb,162,arbeitete
161,fleißig,fleißig,ADV,mo,162,arbeitete
162,arbeitete,arbeiten,VERB,mo,150,vermehrte
163,und,und,CCONJ,ROOT,163,und
164,zurückgezogen,zurückziehen,VERB,cj,163,und
165,lebte,leben,VERB,ROOT,165,lebte
166,.,--,PUNCT,punct,165,lebte
167,Anfänglich,anfänglich,ADV,mo,168,ging
168,ging,gehen,VERB,ROOT,168,ging
169,es,es,PRON,ep,168,ging
170,hart,hart,ADV,mo,168,ging
171,und,und,CCONJ,cd,170,hart
172,langsam,langsam,ADV,cj,171,und
173,.,--,PUNCT,punct,168,ging
174,Aber,aber,CCONJ,ju,175,sein
175,sein,sein,AUX,ROOT,175,sein
176,Sprichwort,Sprichwort,NOUN,sb,187,gab
177,:,--,PUNCT,punct,176,Sprichwort
178,»,--,PUNCT,punct,184,kann
179,Was,was,PRON,sb,181,ist
180,nicht,nicht,PART,ng,181,ist
181,ist,sein,AUX,re,183,das
182,",",--,PUNCT,punct,183,das
183,das,der,PRON,sb,184,kann
184,kann,können,AUX,rs,176,Sprichwort
185,werden,werden,AUX,oc,184,kann
186,«,--,PUNCT,punct,184,kann
187,gab,geben,VERB,ROOT,187,gab
188,ihm,ihm,PRON,da,187,gab
189,immer,immer,ADV,mo,187,gab
190,Mut,Mut,NOUN,oa,187,gab
191,und,und,CCONJ,cd,190,Mut
192,Hoffnung,Hoffnung,NOUN,cj,191,und
193,.,--,PUNCT,punct,187,gab
194,Mit,mit,ADP,mo,197,ging
195,der,der,DET,nk,196,Zeit
196,Zeit,Zeit,NOUN,nk,194,Mit
197,ging,gehen,VERB,ROOT,197,ging
198,es,es,PRON,ep,197,ging
199,besser,gut,ADV,mo,197,ging
200,.,--,PUNCT,punct,197,ging
201,Er,er,PRON,sb,202,wurde
202,wurde,werden,AUX,ROOT,202,wurde
203,durch,durch,ADP,mo,202,wurde
204,unverdrossenen,unverdrossen,ADJ,nk,205,Fleiß
205,Fleiß,Fleiß,NOUN,nk,203,durch
206,und,und,CCONJ,cd,205,Fleiß
207,Gottes,Gott,NOUN,cj,206,und
208,Segen,Segen,NOUN,ROOT,208,Segen
209,noch,noch,ADV,cd,208,Segen
210,ein,ein,DET,nk,212,Mann
211,reicher,reich,ADJ,nk,212,Mann
212,Mann,Mann,NOUN,cj,209,noch
213,und,und,CCONJ,cd,208,Segen
214,ernährt,ernähren,VERB,cj,213,und
215,jetzt,jetzt,ADV,mo,214,ernährt
216,die,der,DET,nk,217,Kinder
217,Kinder,Kind,NOUN,oa,214,ernährt
218,des,der,DET,nk,220,Bruders
219,armen,arm,ADJ,nk,220,Bruders
220,Bruders,Bruder,NOUN,ag,217,Kinder
221,Wonichtsist,Wonichtsist,NOUN,ROOT,221,Wonichtsist
222,",",--,PUNCT,punct,221,Wonichtsist
223,der,der,PRON,sb,231,hat
224,selber,selber,ADV,mo,227,beißen
225,nichts,nichts,PRON,oa,227,beißen
226,zu,zu,PART,pm,227,beißen
227,beißen,beißen,VERB,oc,231,hat
228,und,und,CCONJ,cd,227,beißen
229,zu,zu,PART,pm,230,nagen
230,nagen,nagen,VERB,cj,228,und
231,hat,haben,AUX,rc,221,Wonichtsist
232,.,--,PUNCT,punct,221,Wonichtsist
