Token,Lemma,POS
Sir,Sir,NOUN
John,John,PROPN
Retcliffe,Retcliffe,PROPN
Magenta,Magenta,NOUN
und,und,CCONJ
Solferino,Solferino,PROPN
Historisch,historisch,ADV
politischer,politisch,ADJ
Roman,Roman,NOUN
aus,aus,ADP
der,der,DET
Gegenwart,Gegenwart,NOUN
1864,1864,NUM
Vorsatzblatt,Vorsatzblatt,ADV
Erster,erst,ADJ
Band,Band,NOUN
Erster,erst,ADJ
Abschnitt,Abschnitt,NOUN
.,--,PUNCT
Das,der,DET
Mene,Mene,ADJ
Tekel,Tekel,NOUN
der,der,DET
Revolution,Revolution,NOUN
!,--,PUNCT
Ein,ein,DET
Duell,Duell,NOUN
in,in,ADP
der,der,DET
Wüste,Wüste,NOUN
Die,der,DET
Sonne,Sonne,NOUN
war,sein,AUX
längst,längst,ADV
hinter,hinter,ADP
den,der,DET
Felswänden,Felswände,NOUN
des,der,DET
Thales,Thale,NOUN
versunken,versinken,VERB
",",--,PUNCT
als,als,SCONJ
der,der,DET
Matadreo,Matadreo,PROPN
noch,noch,ADV
immer,immer,ADV
einsam,einsam,ADV
und,und,CCONJ
unbeweglich,unbeweglich,ADV
gleich,gleich,ADV
einer,ein,DET
Steingestalt,Steingestalt,NOUN
auf,auf,ADP
seinem,sein,DET
Platz,Platz,NOUN
am,an,ADP
Brunnen,Brunnen,NOUN
unter,unter,ADP
den,der,DET
Palmen,Palme,NOUN
saß,sitzen,VERB
.,--,PUNCT
Zu,zu,ADP
seinen,sein,DET
Füßen,Fuß,NOUN
lagen,liegen,VERB
winselnd,winselnd,ADV
die,der,DET
beiden,beide,DET
Löwenkatzen,Löwenkatze,NOUN
.,--,PUNCT
Er,er,PRON
hatte,haben,AUX
sie,sie,PRON
an,an,ADP
dem,der,DET
Brunnen,Brunnen,NOUN
getränkt,tränken,VERB
und,und,CCONJ
dann,dann,ADV
achtlos,achtlos,ADV
auf,auf,ADP
die,der,DET
Erde,Erde,NOUN
geworfen,werfen,VERB
.,--,PUNCT
Das,der,DET
klägliche,kläglich,ADJ
Heulen,heulen,NOUN
des,der,DET
Schakals,Schakal,NOUN
",",--,PUNCT
das,der,DET
Winseln,winseln,NOUN
und,und,CCONJ
kinderartige,kinderartig,ADJ
Geschrei,Geschrei,NOUN
der,der,DET
Hyäne,Hyan,NOUN
",",--,PUNCT
das,der,DET
Schnauben,Schnauben,NOUN
des,der,DET
Panthers,Panther,NOUN
begann,beginnen,VERB
nach,nach,ADV
und,und,CCONJ
nach,nach,ADV
in,in,ADP
unheimlicher,unheimlich,ADJ
Weise,Weise,NOUN
umher,umh,CCONJ
den,der,DET
Grund,Grund,NOUN
des,der,DET
Thals,Thal,NOUN
und,und,CCONJ
das,der,DET
Buschwerk,Buschwerk,NOUN
der,der,DET
Abhänge,Abhang,NOUN
zu,zu,PART
beleben,beleben,VERB
.,--,PUNCT
Es,es,PRON
war,sein,AUX
die,der,DET
Zeit,Zeit,NOUN
",",--,PUNCT
wo,wo,SCONJ
die,der,DET
Bewohner,Bewohner,NOUN
der,der,DET
Wildniß,Wildniß,NOUN
herbei,herbei,ADP
kamen,kommen,VERB
",",--,PUNCT
an,an,ADP
der,der,DET
gewohnten,gewohnt,ADJ
Stelle,Stelle,NOUN
ihren,ihr,DET
von,von,ADP
der,der,DET
Hitze,Hitze,NOUN
des,der,DET
Tages,Tag,NOUN
bis,bis,ADP
zur,zu,ADP
Qual,Qual,PROPN
gesteigerten,gesteigert,ADJ
Durst,durst,NOUN
zu,zu,PART
löschen,löschen,VERB
.,--,PUNCT
Aber,aber,CCONJ
ihre,ihr,DET
feinen,fein,ADJ
Sinne,Sinn,NOUN
verkündeten,verkünden,VERB
ihnen,ihnen,PRON
die,der,DET
Gegenwart,Gegenwart,NOUN
ihres,ihr,DET
Erbfeindes,Erbfeind,NOUN
",",--,PUNCT
des,der,DET
Menschen,Mensch,NOUN
",",--,PUNCT
und,und,CCONJ
scheuchten,scheuchen,VERB
sie,sie,PRON
zurück,zurück,ADV
von,von,ADP
der,der,DET
Quelle,Quelle,NOUN
.,--,PUNCT
Nach,nach,ADV
und,und,CCONJ
nach,nach,ADV
wurde,werden,AUX
das,der,DET
Geheul,Geheul,NOUN
",",--,PUNCT
Geschrei,Geschrei,NOUN
und,und,CCONJ
Schnauben,Schnauben,PROPN
immer,immer,ADV
grimmiger,grimmig,ADV
und,und,CCONJ
wilder,wild,ADV
",",--,PUNCT
wie,wie,SCONJ
der,der,DET
Durst,Durst,NOUN
der,der,DET
Bestien,Bestie,NOUN
verzehrender,verzehrend,VERB
